column
soil_pH
soil_NH4
soil_total_C
soil_total_N
chem__LBC (mg/kg CaCO3/pH dry weight)
chem__LBCeq (mg/kg CaCO3/pH dry weight)
chem__pH
chem__Ca (Mehlich 1 mg/kg dry weight)
Cytophaga hutchinsonii
Cytophagales bacterium TFI 002
Dactylococcopsis salina
Dechloromonas aromatica
Dechloromonas sp. HYN0024
Defluviimonas alba
Dehalobacter restrictus
Dehalobacterium formicoaceticum
Dehalococcoides mccartyi
Dehalogenimonas formicexedens
Dehalogenimonas lykanthroporepellens
Deinococcus actinosclerus
Deinococcus deserti
Deinococcus ficus
Deinococcus geothermalis
Deinococcus gobiensis
Deinococcus irradiatisoli
Deinococcus maricopensis
Deinococcus peraridilitoris
Deinococcus proteolyticus
Deinococcus puniceus
Deinococcus radiodurans
Deinococcus soli Cha et al. 2016
Deinococcus sp. NW-56
Deinococcus swuensis
Deinococcus wulumuqiensis
Delftia acidovorans
Delftia sp. Cs1-4
Delftia sp. HK171
Delftia tsuruhatensis
Denitrobacterium detoxificans
Denitrovibrio acetiphilus
Dermabacter vaginalis
Dermacoccus nishinomiyaensis
Dermatophilus congolensis
Desulfallas gibsoniae
Desulfarculus baarsii
Desulfatibacillum alkenivorans
Desulfitobacterium dehalogenans
Desulfitobacterium hafniense
Desulfitobacterium metallireducens
Desulfobacca acetoxidans
Desulfobacter postgatei
Desulfobacterium autotrophicum
Desulfobacula toluolica
Desulfobulbus sp. ORNL
Desulfocapsa sulfexigens
Desulfococcus multivorans
Desulfococcus oleovorans
Desulfofarcimen acetoxidans
Desulfohalobium retbaense
Desulfomicrobium baculatum
Desulfomicrobium orale
Desulfomonile tiedjei
Desulfosporosinus acidiphilus
Desulfosporosinus orientis
Desulfosporosinus youngiae
Desulfotalea psychrophila
Desulfotomaculum ferrireducens
Desulfotomaculum nigrificans
Desulfotomaculum reducens
Desulfotomaculum ruminis
Desulfovibrio africanus
Desulfovibrio alaskensis
Desulfovibrio desulfuricans
Desulfovibrio fairfieldensis
Desulfovibrio gigas
Desulfovibrio hydrothermalis
Desulfovibrio magneticus
Desulfovibrio piger
Desulfovibrio salexigens
Desulfovibrio sp. FW1012B
Desulfovibrio sp. G11
Desulfovibrio vulgaris
Desulfurella acetivorans
Desulfurispirillum indicum
Desulfurivibrio alkaliphilus
Desulfuromonas soudanensis
Desulfuromonas sp. DDH964
Devosia sp. A16
Devosia sp. H5989
Devosia sp. I507
Devriesea agamarum
Dialister sp. Marseille-P5638
Diaphorobacter polyhydroxybutyrativorans
Dichelobacter nodosus
Dickeya chrysanthemi
Dickeya dadantii
Dickeya dianthicola
Dickeya fangzhongdai
Dickeya paradisiaca
Dickeya solani
Dickeya sp. CSL RW240
Dickeya sp. DW 0440
Dickeya sp. MK7
Dickeya sp. NCPPB 3274
Dickeya sp. Secpp 1600
Dickeya zeae
Dietzia lutea
Dietzia psychralcaliphila
Dietzia sp. JS16-p6b
Dietzia sp. oral taxon 368
Dietzia timorensis
Dinoroseobacter shibae
Dokdonella koreensis
Dolichospermum compactum
Draconibacterium orientale
