dgms_id,ms_name,procsm_id,biosample_id
nmdc:dgms-12-84kvtv66,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_2RZM_BESC-13-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run491,nmdc:procsm-11-vjd0fg23,nmdc:bsm-11-k7jqh647
nmdc:dgms-12-zmc5nn11,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_30LM_BESC-331-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run68,nmdc:procsm-11-k318kq30,nmdc:bsm-11-jjchgw36
nmdc:dgms-12-y07m4g88,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_30RM_BESC-331-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run716,nmdc:procsm-11-jam5h604,nmdc:bsm-11-9f2ahd94
nmdc:dgms-12-g656fm18,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_30RZM_BESC-331-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run372,nmdc:procsm-11-7c09xy54,nmdc:bsm-11-ga8cav80
nmdc:dgms-12-xyftz241,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_31LM_BESC-331-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run178,nmdc:procsm-11-6fcyae82,nmdc:bsm-11-bm9haf23
nmdc:dgms-12-7mfej668,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_31RM_BESC-331-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run880,nmdc:procsm-11-bhbzxf70,nmdc:bsm-11-j2pfz414
nmdc:dgms-12-54sr1v57,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_31RZM_BESC-331-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run494,nmdc:procsm-11-r323yb98,nmdc:bsm-11-wpsg6186
nmdc:dgms-12-e6v00m17,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_32LM_BESC-331-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run293,nmdc:procsm-11-kxtefz09,nmdc:bsm-11-yd4dqe75
nmdc:dgms-12-fkdzdz05,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_32RM_BESC-331-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run999,nmdc:procsm-11-ysh3jr12,nmdc:bsm-11-kdja3v28
nmdc:dgms-12-0et7je92,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_32RZM_BESC-331-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run604,nmdc:procsm-11-ffzpjx93,nmdc:bsm-11-azfn2405
nmdc:dgms-12-6q3m9v62,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_33LM_BESC-351-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run96,nmdc:procsm-11-n7hbev40,nmdc:bsm-11-shjn2p67
nmdc:dgms-12-bmcz5285,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_33RM_BESC-351-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run756,nmdc:procsm-11-4ez3bp33,nmdc:bsm-11-spav5m37
nmdc:dgms-12-g55p8v35,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_33RZM_BESC-351-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run400,nmdc:procsm-11-jbcyhy88,nmdc:bsm-11-ce1sg012
nmdc:dgms-12-dq7dbm22,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_34LM_BESC-351-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run187,nmdc:procsm-11-fq9fq278,nmdc:bsm-11-94c2xj88
nmdc:dgms-12-756xf250,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_34RM_BESC-351-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run862,nmdc:procsm-11-gcepb382,nmdc:bsm-11-bqp0m764
nmdc:dgms-12-8v6hrp98,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_34RZM_BESC-351-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run570,nmdc:procsm-11-my8a9633,nmdc:bsm-11-s110fy15
nmdc:dgms-12-jjm17v47,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_35LM_BESC-351-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run242,nmdc:procsm-11-tgz38h44,nmdc:bsm-11-678ndj04
nmdc:dgms-12-xh60sb88,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_35RM_BESC-351-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run969,nmdc:procsm-11-1s2x2595,nmdc:bsm-11-aesqd647
nmdc:dgms-12-1zcj4871,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_35RZM_BESC-351-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run655,nmdc:procsm-11-xrm8sk77,nmdc:bsm-11-zxvekh84
nmdc:dgms-12-71eppb19,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_36LM_BESC-351-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run23,nmdc:procsm-11-de3gc513,nmdc:bsm-11-cvqsze66
nmdc:dgms-12-j06bhr51,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_36RM_BESC-351-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run704,nmdc:procsm-11-8s878e27,nmdc:bsm-11-nrkha596
nmdc:dgms-12-zpabfe74,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_36RZM_BESC-351-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run382,nmdc:procsm-11-mnxbsz41,nmdc:bsm-11-k7fkcz65
nmdc:dgms-12-8hhzpb90,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_37LM_BESC-351-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run114,nmdc:procsm-11-jzs1x477,nmdc:bsm-11-trbf6m66
nmdc:dgms-12-56450881,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_37RM_BESC-351-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run911,nmdc:procsm-11-rw4bkq62,nmdc:bsm-11-tcxb3w32
nmdc:dgms-12-qwjjnx50,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_37RZM_BESC-351-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run564,nmdc:procsm-11-vbcf2804,nmdc:bsm-11-hhb2g180
nmdc:dgms-12-tt0ks031,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_38LM_BESC-351-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run263,nmdc:procsm-11-8htfwc67,nmdc:bsm-11-zsdrmw76
nmdc:dgms-12-d4771t47,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_38RM_BESC-351-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1033,nmdc:procsm-11-dydkb763,nmdc:bsm-11-p4wss361
nmdc:dgms-12-333syq15,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run649,nmdc:procsm-11-bfke2j55,nmdc:bsm-11-z1r5gy96
nmdc:dgms-12-7k1gk092,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_39LM_BESC-360-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run132,nmdc:procsm-11-55qp2725,nmdc:bsm-11-ppp4fk41
nmdc:dgms-12-b702qn62,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_39RM_BESC-360-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run819,nmdc:procsm-11-mywgqf31,nmdc:bsm-11-m0h9cb45
nmdc:dgms-12-8et6y647,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_39RZM_BESC-360-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run451,nmdc:procsm-11-25r1td74,nmdc:bsm-11-adzwqg44
nmdc:dgms-12-3n6ey443,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_3LM_BESC-13-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run223,nmdc:procsm-11-37yvbv76,nmdc:bsm-11-73zqmh40
nmdc:dgms-12-c29xfv27,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_3RM_BESC-13-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1020,nmdc:procsm-11-0qzfnc77,nmdc:bsm-11-jq2e3v76
nmdc:dgms-12-db32f607,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_3RZM_BESC-13-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run576,nmdc:procsm-11-dkp9p459,nmdc:bsm-11-k3zdem68
nmdc:dgms-12-6cxwvp13,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_40LM_BESC-360-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run278,nmdc:procsm-11-yxwtvm30,nmdc:bsm-11-pygdem51
nmdc:dgms-12-749b2c96,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_41LM_BESC-360-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run205,nmdc:procsm-11-7kv7wx63,nmdc:bsm-11-hv1hv533
nmdc:dgms-12-d7yjdc89,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_41RM_BESC-360-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run908,nmdc:procsm-11-ve3gnb88,nmdc:bsm-11-cz68sy30
nmdc:dgms-12-fbjgc419,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_41RZM_BESC-360-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run549,nmdc:procsm-11-b6qfw642,nmdc:bsm-11-4yy9a239
nmdc:dgms-12-644nhe52,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_42LM_BESC-360-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run226,nmdc:procsm-11-qanvb513,nmdc:bsm-11-91bdea61
nmdc:dgms-12-3p6dtz05,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_42RM_BESC-360-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1029,nmdc:procsm-11-twncrn65,nmdc:bsm-11-3nffqc45
nmdc:dgms-12-jeamkr14,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_42RZM_BESC-360-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run652,nmdc:procsm-11-m2ykbg45,nmdc:bsm-11-v85xpj21
nmdc:dgms-12-y3wpdy35,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_43LM_BESC-388-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run53,nmdc:procsm-11-254vy063,nmdc:bsm-11-dva76848
nmdc:dgms-12-36e4xh94,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_43RM_BESC-388-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run710,nmdc:procsm-11-0pk4fk38,nmdc:bsm-11-k9192006
nmdc:dgms-12-6dgwpv49,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_43RZM_BESC-388-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run406,nmdc:procsm-11-z6fy3j52,nmdc:bsm-11-9gmcv191
nmdc:dgms-12-qxaf0831,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_44LM_BESC-388-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run166,nmdc:procsm-11-1mmqnh75,nmdc:bsm-11-6ya0cs71
nmdc:dgms-12-t6xqsw61,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_44RM_BESC-388-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run816,nmdc:procsm-11-j11trp62,nmdc:bsm-11-v0p16d89
nmdc:dgms-12-sr7a8a07,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_44RZM_BESC-388-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run512,nmdc:procsm-11-j6331x76,nmdc:bsm-11-nn5snj10
nmdc:dgms-12-31r19y84,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_45LM_BESC-388-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run287,nmdc:procsm-11-6fzjtw19,nmdc:bsm-11-z4hspp43
nmdc:dgms-12-8bmzyr38,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_45RM_BESC-388-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run993,nmdc:procsm-11-sx0f0f64,nmdc:bsm-11-ht2v0s47
nmdc:dgms-12-aqkdnq71,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_45RZM_BESC-388-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run625,nmdc:procsm-11-3d9z5z11,nmdc:bsm-11-4ep6tc76
nmdc:dgms-12-gpx8mm28,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_46LM_BESC-388-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run102,nmdc:procsm-11-hn2cas55,nmdc:bsm-11-n9sx1a80
nmdc:dgms-12-gz179t39,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_46RZM_BESC-388-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run424,nmdc:procsm-11-jajkk364,nmdc:bsm-11-45z1kv27
nmdc:dgms-12-3y0rsy85,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_47LM_BESC-388-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run141,nmdc:procsm-11-frdswj68,nmdc:bsm-11-3tr7f795
nmdc:dgms-12-6mbn1t90,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_47RM_BESC-388-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run868,nmdc:procsm-11-15b1j270,nmdc:bsm-11-y5w1j489
nmdc:dgms-12-vm6fe330,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_47RZM_BESC-388-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run497,nmdc:procsm-11-we0mr290,nmdc:bsm-11-05dve909
nmdc:dgms-12-dwjq2897,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_48LM_BESC-388-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run233,nmdc:procsm-11-th0fkq87,nmdc:bsm-11-ht2c1k71
nmdc:dgms-12-penere87,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_48RM_BESC-388-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run984,nmdc:procsm-11-ydg5nv38,nmdc:bsm-11-z66zfk92
nmdc:dgms-12-bmc8cx51,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_48RZM_BESC-388-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run601,nmdc:procsm-11-v9crqk25,nmdc:bsm-11-4htstp40
nmdc:dgms-12-beemsz76,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_49RM_BESC-360-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1026,nmdc:procsm-11-dwrhdd31,nmdc:bsm-11-g3r2dm95
nmdc:dgms-12-tyfkth40,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_49RM_BESC-448-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run746,nmdc:procsm-11-vmdsxe31,nmdc:bsm-11-w1t8bv92
nmdc:dgms-12-8s32rv59,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_49RZM_BESC-360-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run591,nmdc:procsm-11-5402rm84,nmdc:bsm-11-3zh6yy26
nmdc:dgms-12-kcx1eb23,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_49RZM_BESC-448-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run388,nmdc:procsm-11-jphpds12,nmdc:bsm-11-spzb5g89
nmdc:dgms-12-d7fqx461,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_4LM_BESC-13-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run26,nmdc:procsm-11-bpccsj92,nmdc:bsm-11-qqc8e352
nmdc:dgms-12-07wcya25,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_4RM_BESC-13-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run707,nmdc:procsm-11-744e0053,nmdc:bsm-11-epzqzg45
nmdc:dgms-12-462ta673,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_4RZM_BESC-13-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run445,nmdc:procsm-11-nnwx3g10,nmdc:bsm-11-97dgrv19
nmdc:dgms-12-sz7c7944,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_50LM_BESC-448-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run302,nmdc:procsm-11-k53pa513,nmdc:bsm-11-6y26bz06
nmdc:dgms-12-q6ay9h34,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_50RZM_BESC-448-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run670,nmdc:procsm-11-vj3dqj95,nmdc:bsm-11-vcna9q80
nmdc:dgms-12-55wttc44,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_51LM_BESC-470-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run172,nmdc:procsm-11-bt9sj709,nmdc:bsm-11-pebqj065
nmdc:dgms-12-fng3hd69,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_51RM_BESC-470-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run917,nmdc:procsm-11-cepf5e94,nmdc:bsm-11-8aktkq28
nmdc:dgms-12-kzzpr989,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_51RZM_BESC-470-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run473,nmdc:procsm-11-fawymn12,nmdc:bsm-11-1r59n445
nmdc:dgms-12-jg4hnv36,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_52LM_BESC-56-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run56,nmdc:procsm-11-mv3a6608,nmdc:bsm-11-wr7h1t97
nmdc:dgms-12-sj2b1z98,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_52RM_BESC-56-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run786,nmdc:procsm-11-8y61a651,nmdc:bsm-11-tkwn9650
nmdc:dgms-12-qc9yv426,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_52RZM_BESC-56-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run357,nmdc:procsm-11-223jrw73,nmdc:bsm-11-90vp2x95
nmdc:dgms-12-w6zyzx20,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_53LM_BESC-56-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run211,nmdc:procsm-11-tr8h9128,nmdc:bsm-11-feynq214
nmdc:dgms-12-2c3ayz22,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_53RZM_BESC-56-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run561,nmdc:procsm-11-86b6v172,nmdc:bsm-11-e9z5qp65
nmdc:dgms-12-zm4wjx94,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_54LM_BESC-56-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run306,nmdc:procsm-11-8568yw97,nmdc:bsm-11-evfbfp31
nmdc:dgms-12-jjcjm253,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_54RM_BESC-56-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run1036,nmdc:procsm-11-fsmz2h15,nmdc:bsm-11-qhq2kh40
nmdc:dgms-12-225sk193,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_54RZM_BESC-56-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run658,nmdc:procsm-11-9kxf2015,nmdc:bsm-11-sqpv6146
nmdc:dgms-12-h3kj8107,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_55LM_BESC-833-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run108,nmdc:procsm-11-8z2qa248,nmdc:bsm-11-syb42s66
nmdc:dgms-12-wr3xbe20,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_55RM_BESC-833-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run832,nmdc:procsm-11-z0hg5g22,nmdc:bsm-11-nm187g36
nmdc:dgms-12-wtweck64,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_55RZM_BESC-833-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run506,nmdc:procsm-11-kw6t3s16,nmdc:bsm-11-fr4c9n11
nmdc:dgms-12-45h2kg15,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_56RM_BESC-833-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1014,nmdc:procsm-11-vyrsd956,nmdc:bsm-11-c52npq37
nmdc:dgms-12-rxj6w330,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_56RZM_BESC-833-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run628,nmdc:procsm-11-r6fv1p94,nmdc:bsm-11-at9sda86
nmdc:dgms-12-7b02h702,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_57LM_BESC-833-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run20,nmdc:procsm-11-6nq6v053,nmdc:bsm-11-e747ch69
nmdc:dgms-12-eyt49795,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_57RM_BESC-833-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run801,nmdc:procsm-11-28vvkq07,nmdc:bsm-11-gch9pp73
nmdc:dgms-12-2b8brz45,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_57RZM_BESC-833-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run415,nmdc:procsm-11-9g7bjc91,nmdc:bsm-11-j8ezj858
nmdc:dgms-12-pqpzcf23,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_58LM_BESC-833-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run163,nmdc:procsm-11-kefbng28,nmdc:bsm-11-te5fxe60
nmdc:dgms-12-3w17vy21,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_58RM_BESC-833-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run920,nmdc:procsm-11-sdc6km37,nmdc:bsm-11-acehgb61
nmdc:dgms-12-f4gqdd41,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_58RZM_BESC-833-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run555,nmdc:procsm-11-d83k2125,nmdc:bsm-11-bd18tk15
nmdc:dgms-12-6g2jet78,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_59LM_BESC-833-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run312,nmdc:procsm-11-e11zm551,nmdc:bsm-11-g35dnf26
nmdc:dgms-12-rhryxe45,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_59RM_BESC-833-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run965,nmdc:procsm-11-nbvez120,nmdc:bsm-11-d8cgz835
nmdc:dgms-12-5sagyq12,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_59RZM_BESC-833-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run634,nmdc:procsm-11-4ag9sd13,nmdc:bsm-11-pejvvs20
nmdc:dgms-12-p5jd4c41,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_5LM_BESC-13-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run150,nmdc:procsm-11-4t7f2029,nmdc:bsm-11-r4kwpw90
nmdc:dgms-12-dq0kw107,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_5RM_BESC-13-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run923,nmdc:procsm-11-vvaagk11,nmdc:bsm-11-ahfq0n74
nmdc:dgms-12-fy0r9619,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_5RZM_BESC-13-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run515,nmdc:procsm-11-q47x7b86,nmdc:bsm-11-nz6f9964
nmdc:dgms-12-fg6d0d19,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_60LM_BESC-845-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run59,nmdc:procsm-11-r3skfm64,nmdc:bsm-11-b9cjnj29
