feature_id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104
C18_positive|IK:FATBGEAMYMYZAF-KTKRTIGZSA-N	1313886.2386312718	13491218.555077756	5608183.410676954	4800767.387707789	9622270.841784352	2167723.085641331	1361373.4346933526	1265761.347143008	972866.1719084685	1660840.358205995	2935624.3590824893	1252901.1279314407	2155199.438337259	4148522.723391709	2615121.214487341	1168590.7034083891	486427.800167523	845283.4839341806	2053324.6439300764	1308682.5421140708	4908986.454756252	1796484.062244956	1829719.616027772	641130.1604524694	486961.71319045173	520720.4496259608	2170400.5530476654	1254443.5698686019	590568.0119135651	833061.4243107592	1965394.2447745178	1377578.8456305906	1110202.7559529324	585818.1960321075	1743031.4974126364	703794.6042465696	852066.5990440329	1017188.0075611089	523698.1466730664	6426020.01913414	1583763.7310223817	3416879.0473596603	1105805.1340151988	1243088.6237044747	2359200.042108127	1442715.072852078	1158581.478361741	3197721.708343668	966022.1608011418	18088526.921928134	4979463.301499565	1645064.0171112297	885784.0900493199	2897477.834415355	4734279.4662785195	1272467.6856079171	768060.7503320654	1325347.0274686036	855097.576959561	1492531.594482244	1723681.8430541304	1115134.662317206	933232.5261885205	1052057.1104866527	974717.9571240783	438982.55107609404	1144794.6156123718	880900.1340574219	740859.5204683237	908735.6543596138	795141.4884226252	3276607.109716385	8596072.821370244	1824948.683605623	788145.8917711516	631417.844651398	619959.1482125507	4031957.1320900843	2850144.359545908	1116065.4883836184	3281154.265167235	557634.7451345706	1947197.93142948	533540.8571843964	3363524.077996937	723090.8664884297	1407081.1332703468	775370.4433720404	1025578.31437631	3336598.980139962	465640.3865906698	506341.3486515146	807314.7876083159	1854490.6965789355	923553.6741678717	956991.678536769	671436.6746347974	909927.2642696619	1052937.1579696336	916550.6632567656	5938448.131759344	764361.4904732825	1553937.3692024837	2546458.6857204745	738726.6105580592
HILICZ_positive|IK:SIKJAQJRHWYJAI-UHFFFAOYSA-N	5984781.6478615515	0.0	0.0	3972326.674983641	1330767.2816746384	1753354.45485796	0.0	7095591.714301995	0.0	0.0	0.0	0.0	0.0	0.0	10207950.664325934	0.0	676133.315793574	457294.7699359479	0.0	2144655.936406487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3488828.476290337	1088023.9232420952	1432255.852975912	0.0	1537415.9138120448	0.0	0.0	0.0	0.0	0.0	2840416.391787636	853453.3003510836	0.0	6241758.080521832	0.0	0.0	2988642.1420842083	0.0	1536691.1366825593	0.0	10391133.388805375	0.0	0.0	11024710.78747322	0.0	2708680.202285045	0.0	0.0	2421146.2096191496	0.0	3209346.039959075	5641642.5542712165	3293142.67043489	0.0	0.0	3467330.1175094717	385799.65944018477	2215467.3260486317	0.0	1526745.1583464474	2282474.7335147858	9546726.249825934	0.0	2172775.3979667085	0.0	0.0	0.0	4935281.174200478	992567.4561814215	892882.6182964463	4946777.69588382	5800478.682664988	1215045.7100437281	5510499.017131653	0.0	0.0	0.0	0.0	3488378.98513415	592596.1542497239	3198223.4173248424	2783662.7564102705	1055232.0909825189	2709618.1899511805	4904338.513318763	5335652.2568387445	0.0	0.0	3542091.0709152534	3728597.692799755	231568.55141650158	1433565.700548976	347818.989320971	0.0	0.0	1762322.7172941132	0.0	270802.8238608918
HILICZ_negative|IK:VRYALKFFQXWPIH-UHFFFAOYSA-N	610662.0445364548	9636114.228702195	1617772.758727377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6219290.039537553	2352928.2198377354	3804169.6226617056	0.0	0.0	3675233.579859356	0.0	2700380.936605426	0.0	0.0	0.0	0.0	0.0	4393106.34999252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7700797.555525297	0.0	846693.2131257502	0.0	0.0	8500744.816059718	0.0	3408071.70621282	0.0	0.0	0.0	0.0	229390.59600007723	8750305.846659295	0.0	5948685.170973537	0.0	1617944.1173913185	0.0	6021117.974774119	0.0	253366.12524637586	6141692.010683056	0.0	0.0	388599.51558788924	1392088.6570242362	830722.6947128023	0.0	6187969.85944656	0.0	0.0	0.0	0.0	0.0	1169459.460535049	0.0	580879.0837956823	4943633.367986378	2449638.8758815844	0.0	10342996.69473628	0.0	0.0	0.0	228495.17678191545	609629.3343596985	0.0	1793997.6588181553	2306042.861902745	3301998.2431081035	0.0	308982.3100714795	0.0	287422.11361035326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7617249.006979929	0.0	0.0	2884144.29030785	0.0
HILICZ_positive|IK:VAWYEUIPHLMNNF-OESPXIITSA-N	0.0	0.0	5415844.163093076	0.0	0.0	0.0	0.0	0.0	1895121.7661125052	0.0	9450922.622016905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1876243.1878478422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7189497.805273291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4966574.668067809	0.0	16148389.652601248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1872898.6519439234	0.0	0.0	0.0	0.0	0.0	2128368.0810110616	0.0	0.0	0.0	1555321.689742922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13416294.037069798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C18_positive|IK:LVFCLUMIBMHAFL-HMUNZLOLSA-N	1632062.747646959	3291796.652306967	3286226.0526265115	100879.192030008	9453292.326789277	272602.0550498122	4122336.7839552946	376143.3163894994	3163395.5677847103	694541.9048464487	4098500.8009051736	34509.94089274481	2455765.048461483	2675511.8185546296	1881091.397295523	4250557.842436528	0.0	0.0	4514353.294452995	69804.27600855211	3371989.078723899	561911.4068414192	2289300.082910179	0.0	0.0	0.0	4019109.593571702	130850.55409532873	95060.84797459836	33021.450042724064	0.0	87998.43264906848	774010.0611960144	779390.9995848791	8034375.680452923	92566.17441787757	1649993.5175465143	236325.39567605776	134430.46392770935	7958955.34788008	44009.50131339021	4590542.684089793	0.0	74596.80942226104	3619086.2906743046	128086.04812397972	0.0	2632691.7153214584	0.0	4086037.1175936223	5169798.716697782	2539195.3094999953	0.0	14273982.99049995	493046.9349440245	398791.1208824664	2467972.4087637234	1859280.515129656	3715099.5412413096	771007.3046745197	6059258.515045282	5661697.649869336	562010.7527842263	722275.1488922833	83904.66490951605	0.0	243245.12310654117	138862.49205623762	1073860.6947389673	2050518.9739848445	181576.4851518308	865122.7899612702	6459838.198771886	1200962.014907867	267561.5001558476	654611.0998030376	0.0	1480563.9144367883	1669095.0721034552	261878.76735835866	651687.738031968	1159425.8325395654	2449069.829531804	1165894.2739107592	6117627.829783115	435912.7078432216	51340.085775189116	83516.31008979301	1046078.6315513257	189417.77542231235	53411.62655128446	917115.3346502632	187229.31930542554	5303793.158456135	50999.07942315007	1408289.3224083746	471907.0370361646	0.0	790672.5647855197	0.0	4424299.897812377	0.0	0.0	2378120.500485577	0.0
HILICZ_negative|IK:VZCYOOQTPOCHFL-OWOJBTEDSA-N	0.0	0.0	0.0	0.0	215814.56088205616	258202.37431008162	0.0	228203.84605019135	509032.0232402153	0.0	0.0	0.0	0.0	862670.9598916012	0.0	287008.83699093014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	705763.3738938365	274305.606741021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	990063.9857773061	0.0	0.0	0.0	0.0	6688508.478586618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1540652.4639508694	0.0	0.0	0.0	23149379.169107046	0.0	292064.50073660753	514690.4086609338	0.0	0.0	0.0	4574219.983354903	0.0	0.0	0.0	323997.73023173655	0.0	0.0	0.0	0.0	0.0	0.0	359497.23525435093	0.0	0.0	0.0	0.0	0.0	0.0	237090.65009574755	0.0	0.0	0.0	3049712.4233570555	0.0	0.0	292511.4389880147	0.0	227929.22020764678	0.0	0.0	0.0	0.0	0.0	1230373.2278070152	0.0	0.0	0.0	0.0	222429.60752720037	0.0	0.0	0.0	0.0	396358.95562355255	0.0
HILICZ_negative|IK:WHBMMWSBFZVSSR-GSVOUGTGSA-N	1808970.0884647057	0.0	1439130.6878130168	0.0	169570.82129956232	0.0	0.0	0.0	3736817.7310206327	150525.62857612228	16602917.08012246	0.0	0.0	0.0	973562.7737983161	1697568.3518257132	276427.45832698816	0.0	4714625.614022065	0.0	6748640.3042721525	623112.0846429017	0.0	0.0	0.0	0.0	11003591.897538593	248302.6247483864	657165.0341485775	0.0	0.0	0.0	809675.3597505062	274956.80618542415	3318696.1266273386	255565.7133964838	2849375.420581742	0.0	496086.3760587716	5332644.63352331	0.0	2309825.437213214	370678.49838257575	0.0	4787217.624142367	0.0	0.0	4340673.3593084505	0.0	0.0	0.0	0.0	0.0	2884177.310830362	0.0	0.0	3665387.1825720146	0.0	401419.13849426823	951174.6387812343	1492189.722620993	0.0	0.0	0.0	0.0	0.0	180501.63398049574	277824.8855031168	532434.9632111939	1210886.2291999222	571631.327938955	1965195.3303026971	0.0	5767188.27231723	0.0	1505928.5602810294	178627.25350752287	0.0	818883.4647793275	0.0	0.0	0.0	1391847.9224545148	1970148.6773729916	4155778.5896167755	0.0	0.0	483060.80788776994	107116.2455426045	240558.31743469374	0.0	520798.33714020986	0.0	1461742.5123602028	0.0	0.0	0.0	0.0	198045.4029534757	98503.92454428485	0.0	0.0	97022.94692712928	6284233.5541149285	0.0
C18_positive|IK:NJMQSVWMCODQIP-FQXXIRCGSA-N	1011809.4932023814	4267169.964702912	1030516.0665523943	257870.7664584456	1080027.3770906662	179491.9208610005	388273.81405431917	627464.7515475708	1218870.7591908423	186991.51198079574	2063591.5987147677	34585.29881170429	6527848.239000002	1776962.316821095	1685916.735587922	1382198.1956708732	123147.79244090641	89196.17735613884	3373137.6549974494	185094.82462052227	9572328.827778712	750693.2986312045	258729.0635933619	0.0	74947.90921482179	72009.58782046106	6268227.268169571	249307.70853982714	93930.58279051303	105940.33258412685	0.0	61683.452545342	296415.0718036847	366829.7643685663	7408025.886177166	176536.04862051175	745402.2908102362	149534.6231174687	201702.03561992737	7060016.0171910245	0.0	2291573.4345681914	49863.90197782121	388102.4601924086	3360388.439166235	250340.82862716887	36942.29190345483	5661586.362504958	0.0	5685592.756767708	3246118.021637158	1439510.2429547743	70859.17047502419	7624707.695056067	85783.75460602914	212940.1693669256	2699078.9231459955	809167.9332020628	717078.3463861344	1310559.562868604	3153846.174354393	3796542.7772464827	396303.86784850585	1336889.5167815452	190946.8285303809	0.0	398539.56339546345	105266.43920541719	635281.7663158539	959459.0688195447	234676.96982016525	1135580.095988047	10022495.62014246	1073961.6809686748	194262.85758516312	1180981.8529155005	120748.84374966442	133564.34570421698	406571.98517459416	98367.05845604467	430238.6742052881	299551.60800183425	3373147.6169157587	1094453.4499186343	3909117.3811657913	0.0	53659.314901125275	221595.3199107683	221186.41158108605	161420.42339550215	88529.47699832561	0.0	778063.9970723012	1264612.728438815	0.0	362529.12405495724	62278.645833438764	48112.73573743945	436584.32643665996	0.0	8969209.20539554	0.0	81636.74893522641	4947959.442659262	34048.93207761184
HILICZ_negative|IK:RYWDJUUPROVLNV-LXFHESFISA-N	1247491.1285720456	4679402.770189403	1760318.1887126258	410884.10750150355	0.0	0.0	0.0	0.0	1141843.0135328711	0.0	6911518.507874072	0.0	0.0	0.0	3547902.003015108	1716917.3436643167	0.0	0.0	4721374.268549927	0.0	2923278.0771272606	180157.30417228167	335826.85379445954	0.0	0.0	0.0	4975727.448741079	669031.6875640516	0.0	0.0	0.0	0.0	1149650.0519378788	0.0	3151576.2116146903	273575.1064086612	550049.6717883905	0.0	0.0	9420069.799127424	0.0	4229811.060551585	0.0	202448.54537883837	4950215.413000401	633450.8647535103	0.0	10477815.456863396	0.0	3154718.9623079845	0.0	3351630.371324264	253197.39577111753	2299482.496997199	0.0	201407.71156604786	7256279.273142751	2404185.8897756385	298967.24032268237	6260718.836764462	0.0	1809513.3051381551	0.0	0.0	0.0	0.0	219986.7687406922	548355.6385148321	647375.0062120737	741982.6925596583	820486.6159847951	550715.830412632	0.0	775685.1341768125	102659.45511972951	0.0	0.0	102563.54004285869	0.0	0.0	975434.800541253	261944.79377954785	2966654.0176108805	1262763.7829800784	1950335.1012982777	0.0	270034.702678664	0.0	0.0	78633.06875104926	0.0	152710.13814973366	0.0	2745189.3512646058	315787.9958759311	1638291.408508386	0.0	0.0	1065492.8689884075	0.0	4301542.245784588	0.0	0.0	10903827.064519623	0.0
HILICZ_negative|IK:ZBCATMYQYDCTIZ-UHFFFAOYSA-N	0.0	10021267.856661435	0.0	0.0	0.0	0.0	449109.78133702284	0.0	1550303.0599049656	0.0	10112094.151399188	0.0	0.0	2339105.745867284	484883.1032603683	743444.1507177344	0.0	0.0	2413588.6569310436	0.0	3809837.0771771683	322865.73561129026	0.0	0.0	0.0	0.0	6732943.026825909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3796336.4537961464	0.0	0.0	0.0	138098.8193502091	0.0	0.0	6387344.447471503	0.0	135313.51790741464	4730081.922713993	109285.55479519839	0.0	4743431.801093338	0.0	4048286.4478117186	1129204.6868281339	1803311.4295442991	0.0	7866109.701325432	158750.54273275667	0.0	1642792.4789724357	0.0	0.0	0.0	2806319.402828818	2706993.569788159	0.0	873495.988245889	0.0	0.0	0.0	0.0	282136.5792206824	635776.639557541	246921.45037574318	328722.1526089535	5431913.75352358	730289.3136986943	0.0	0.0	0.0	0.0	378249.28637468815	0.0	0.0	0.0	821632.1100018622	1749918.220799149	3879052.616406792	0.0	0.0	0.0	133620.46849864704	0.0	0.0	236748.50613936075	0.0	2326920.428929569	0.0	0.0	0.0	0.0	0.0	0.0	9990936.675538769	0.0	0.0	3241037.420968681	0.0
HILICZ_negative|IK:KQBFNIVRWYGXRN-QJMXJWGSSA-N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1560832.2299732126	0.0	0.0	0.0	0.0	0.0	0.0	10149715.415825827	2838237.3622660046	0.0	0.0	5760415.425170127	0.0	2636388.8694662005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4022359.243835865	0.0	0.0	0.0	0.0	220031.52894913175	3030354.5265395786	0.0	0.0	0.0	0.0	0.0	8568162.489617163	3636494.861628976	0.0	6095922.81471397	0.0	0.0	0.0	2084478.8493096216	1854954.4572233267	0.0	469178.5877320616	0.0	0.0	0.0	0.0	1837235.5761058943	12300779.141807161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6577449.541917922	0.0	4184652.610487846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8064161.885464656	0.0
C18_positive|IK:CDRPUGZCRXZLFL-UHFFFAOYSA-N	0.0	6857403.11321044	0.0	889930.1679681545	4780730.159561626	0.0	3797528.52464549	1235187.2104767256	4024111.254698695	990876.4413445746	6284450.119971146	0.0	6470707.166231867	0.0	2981860.2634952054	3432807.5675781094	0.0	0.0	6647373.171711772	0.0	0.0	2263833.562683404	0.0	0.0	0.0	0.0	0.0	955450.8062222264	0.0	0.0	0.0	0.0	1254361.430123821	1103834.817684427	0.0	0.0	2553066.3717760146	770069.8757050636	0.0	3439712.3806654536	542548.3830026484	6970779.722525356	0.0	1183760.0041653733	2329889.982927842	0.0	0.0	7229635.474990842	0.0	5414006.695306779	6815371.003180906	0.0	0.0	5736144.108589469	796192.2128212157	1605859.4401716627	4786406.021854235	3545226.476978749	3175433.3177882587	3413271.475720208	4775038.286430094	3448377.937329112	0.0	2180166.8707796326	501546.9200303271	0.0	1175593.5160785115	912836.4798506201	2055803.7258506103	0.0	0.0	1531707.8409889948	3759571.1826001275	0.0	0.0	792398.794739093	0.0	763687.4959368375	1484171.5818415289	0.0	0.0	0.0	4487917.0325564	3615744.685960708	7861141.217682067	0.0	420681.87182104937	0.0	0.0	0.0	693721.0233756853	1977095.3015025703	1987283.4330321646	5410849.451573742	0.0	1954285.8471175053	537054.7221623737	0.0	1858109.5659296808	0.0	4662319.959284899	0.0	0.0	6798922.277903752	0.0
C18_negative|IK:ROJOJPXRGHLGTC-UHFFFAOYSA-N	861128.6886819594	74877.78432358579	53884.54301807771	1523916.4278985036	255098.4196176953	2122192.491960303	4932172.680583289	1392962.3907086183	2463449.666713861	1391555.3932337568	99427.4972995836	808475.1757943851	91493.60258351816	2611076.7003207803	9195762.74460541	5874750.547080163	4455107.006382585	522101.3699136823	1823723.0180844753	477104.477031285	0.0	3484369.5541923107	759941.3643792983	1995548.6164986063	1195616.3975836996	938139.9470319451	1562075.2331962127	2421400.7166956966	3752541.04371006	115505.88815878564	324853.93754513765	135147.05033696897	93051.2086210579	1228548.0974619994	488110.40170502075	906711.4792676896	3405829.413797785	597768.9885511759	1590510.8300375573	1436771.962832895	1524040.8549769074	1621626.173364259	2571492.219201371	1354159.8975319061	1384240.0344680059	102142.47870128562	1342045.798950711	4484732.837929789	353006.0215953559	4124885.3726185663	2076279.226934626	1118071.9859458646	620870.4888810923	814018.9506696294	114188.26645016483	352475.3365785116	3421698.771023395	1433512.451649832	1411977.9689341306	1620278.2415802593	1706808.3577760067	2567801.5369834504	1923579.8808788396	10765457.367900249	2758694.1476811734	84958.31126927205	2259050.056693318	1365007.2441835843	2548384.8635918195	2152773.0490214736	2644105.1615806483	3997369.2498986246	374077.70969256933	222333.40863129773	2406851.982446598	1503962.2854206623	3051280.113793867	364782.42320739175	1801523.0091794836	1908033.7632736687	260647.62985755445	3943999.6531798784	230138.65533876803	15877857.120788181	341239.6622519237	86691.39421859614	2439954.758749243	4407736.7175370725	1931716.35152405	409999.00064392044	1338061.4362331838	4381810.023469444	848997.8708920149	480045.5648157447	1575730.1892483782	86838.67670734834	1127057.2885260084	792896.6418436496	0.0	1619505.091521376	232280.60853761452	1381782.4983523425	991111.2649456895	1538788.4985168641	990147.7219037923
HILICZ_negative|IK:ROJOJPXRGHLGTC-UHFFFAOYSA-N	1265039.2311073833	0.0	0.0	2025677.8581416542	376328.70443741523	1906273.1415830401	7479706.3646378545	1054267.6274609594	3422746.979690686	1603831.8656863524	0.0	1070554.3675464669	0.0	1916738.1758388595	6805800.995505525	5611200.666416853	4779068.421316918	770298.468884415	2284413.9941309695	547129.4406827872	0.0	4360927.67978913	1223802.051536464	2407025.8644237826	1226597.7714869524	1101059.6154543757	1297472.474537518	2302434.6629788433	5488364.527018129	0.0	574196.3139400013	238556.56350638505	0.0	1556262.5013736533	0.0	1233648.4067746988	6903702.713138282	654414.2853527744	2122305.068458901	510171.5682776817	1746400.488305399	1591237.5550544264	2528089.5523039415	1829434.7106807823	1845495.677376435	0.0	1882462.6793431644	4943487.507721571	486094.3877470945	3676932.310898477	1140487.1129551374	1290213.4502548862	827772.1472068749	0.0	0.0	646586.747373082	4910750.505067376	1876446.276091094	1905836.604358025	3433568.1664115055	1952494.4260432268	3025955.4646100556	2509658.2766256877	13124476.860463748	4686772.999118683	125964.82743061671	3401030.388481288	2520254.6278562006	2644368.226223164	2549457.1546307774	2202887.9779012804	5355849.455116714	0.0	0.0	3644947.169489822	898737.258265649	4193813.9684591526	525157.2610689476	2447602.7330517466	2280836.41964695	452382.2109435423	7262883.9545851955	0.0	0.0	0.0	0.0	3658722.5630316413	4779159.453117445	2456797.057089746	421735.072653089	2181768.5376012493	8567650.323488772	1338147.7336464815	0.0	2751643.949456927	0.0	1514655.306669208	1044779.6335053256	0.0	1773777.101663034	0.0	1742470.3661620393	1177249.4133126668	1229464.4262310716	1529745.7949869072
C18_negative|IK:KRKNYBCHXYNGOX-UHFFFAOYSA-N	0.0	12524563.966519035	821406.9251479019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2265309.207678321	0.0	921822.3641236757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7838240.525827238	0.0	0.0	0.0	0.0	16768527.437506553	0.0	232550.20023943097	0.0	0.0	0.0	0.0	0.0	169073.8819037608	0.0	1874878.6523972799	0.0	0.0	0.0	1212046.4170780336	0.0	0.0	206276.43947766285	0.0	0.0	0.0	0.0	660977.0816054739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84834.9847472376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2849907.215580747	0.0	0.0	291299.7763249253	0.0
C18_positive|IK:VQTDPCRSXHFMOL-UHFFFAOYSA-N	0.0	2274045.641888095	0.0	230667.0310763119	0.0	624783.4168410073	4645121.588845972	0.0	0.0	0.0	0.0	0.0	1245252.883811294	0.0	6521896.380255964	8341767.278841845	0.0	0.0	1297405.2264573884	0.0	1325429.3138229258	1495793.6615478967	0.0	0.0	0.0	0.0	0.0	0.0	94669.22011529654	0.0	8915152.615178637	0.0	159574.6140726057	473678.6722059394	2670978.381019926	5262485.687083139	0.0	223354.7425583898	0.0	0.0	0.0	0.0	432207.37059082853	9379073.33478614	0.0	300818.8831195236	0.0	4910462.09220437	0.0	0.0	805302.3084943289	0.0	0.0	0.0	7019730.343195499	147983.94345878073	274784.04391139734	0.0	0.0	0.0	0.0	0.0	0.0	2798970.4772282834	0.0	0.0	4165323.070289518	3506372.266382338	0.0	0.0	633263.8306778673	7844172.889614946	308460.78013281536	0.0	0.0	0.0	1307140.1983501308	0.0	105773.0569172577	0.0	0.0	0.0	0.0	330379.3995611066	663026.4931825254	0.0	0.0	0.0	0.0	7965471.328320824	0.0	1015033.5670507917	0.0	0.0	0.0	0.0	0.0	0.0	431791.6898483039	309490.75834470976	0.0	0.0	0.0	0.0	0.0
HILICZ_negative|IK:WHUUTDBJXJRKMK-VKHMYHEASA-N	253834.21828899143	6884698.143318571	1690751.7778618636	275573.9156471566	241126.2555521282	288382.6447342932	335248.91854476155	361753.45188558195	461757.66156850103	232840.44091866547	5760276.119387416	212174.22607494862	151826.02897281933	485956.04895347456	364509.6818893326	593937.8186462972	243490.89453208444	293734.0665031222	566141.3536603004	275005.8584321886	802869.4156825899	278891.9525599627	237528.1701460184	238702.14272795667	285171.7942548767	245151.02134507886	607081.0822080362	284542.48991385114	268122.5741121771	258449.03713065386	304994.5508944994	275377.8948374469	272808.0025438105	318542.91136626893	4738611.304982721	272800.5834773485	577801.3764337448	280668.3725437557	274935.59840944386	20311406.143899623	265887.10720492527	551133.1139753457	285307.85337420536	285167.0863959865	467157.3650644359	322153.5413627773	271581.30894568586	485774.3088960571	197306.44305231763	1634960.9490765356	396611.29387177626	304918.1926902538	268977.0826659499	1129425.3649855694	316558.41714685754	264622.9793573768	600257.3305239221	311777.1590421387	303056.1220657901	262427.6076119396	283766.07344570773	1230918.007957483	229575.7687775791	303443.72496352275	273785.4236982835	276650.43756072206	235023.01073123876	0.0	317057.7306974379	233972.05071383328	299632.7615607754	307942.3170615282	996438.4373507856	572816.0483002064	220851.6520467028	370104.48970304447	294926.4852153065	238149.9786893053	263198.23687354435	262288.1766044423	215135.6037096535	263434.56710758846	276547.18367771787	408402.1082087682	453321.8878885883	190626.00957683142	216930.59118896734	266489.61917267	203939.48332217	326596.356122129	270180.02575291705	335504.9521002024	294597.338814251	267478.26572971063	248102.5979976802	292164.1145358237	222819.29373001299	221385.08900016558	292381.5843546844	272090.7965625825	2057757.4526339266	264621.74929580407	244416.04823784513	689184.5097346834	215525.52101925004
HILICZ_positive|IK:ZTNYRNGTBAGYIZ-QXMHVHEDSA-N	0.0	788593.7909158769	346659.17006909364	311299.8357988277	0.0	0.0	471533.88335170114	0.0	1259826.9270536166	0.0	1517501.496647426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	816227.4108743635	0.0	879907.1092513573	0.0	0.0	0.0	0.0	0.0	3907226.121219218	0.0	0.0	0.0	0.0	0.0	547198.035782447	0.0	11518912.16685928	0.0	0.0	0.0	0.0	0.0	0.0	5937998.714407985	0.0	308569.2525556766	3078816.441869984	0.0	0.0	11057113.31615756	0.0	770533.4609306757	0.0	444321.2621464395	0.0	13544313.046885723	0.0	0.0	0.0	0.0	0.0	743890.236602466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2184938.99584956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	675610.7970277133	0.0	0.0	341302.447356778	0.0	0.0	351443.9125701161	0.0	2420474.5216971687	0.0	0.0	524934.8164524253	0.0
C18_negative|IK:DLRVVLDZNNYCBX-ABXHMFFYSA-N	0.0	0.0	0.0	0.0	0.0	4045253.697369405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6927658.9875228545	0.0	0.0	4613003.650676488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12351848.98343876	0.0	0.0	0.0	0.0	1277135.7570140911	0.0	2867878.7131667514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2535369.0512511707	0.0	0.0	0.0	1009774.9083847497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6056161.942752539	0.0	0.0	0.0	0.0	0.0	8630812.389913028	4449097.679784787	0.0	2014666.0078483887	0.0	0.0	0.0	0.0	0.0	3437779.2586925547	3755489.35067847	0.0	0.0	9993804.298092442	2541444.790312065	0.0	0.0	2007960.9464743244
HILICZ_positive|IK:RYVGWQDLAVSRHO-UHFFFAOYSA-N	12314662.062775858	0.0	4159241.0459090066	0.0	1337550.0701890513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7459488.378682548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3856845.6626719465	0.0	2184588.5581184495	0.0	0.0	0.0	0.0	0.0	0.0	7597299.048182665	816747.7536165236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1491426.6864048021	0.0	0.0	0.0	11784948.755866919	0.0	0.0	0.0	0.0	0.0	0.0	6402644.253704516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3043856.732522274	0.0	0.0	0.0	461021.22204242117
